appid,age_year,max_discount,mean_discount,n_observations,median_sale_price,title,initial_price,primary_genre,developer_tier,price_tier,review_score,log_ownership,is_multiplayer,has_controller_support,achievements_total,buyer_value_at_age
2310,9,75,32.0,6,3.74,Quake,9.99,Action,Mid-tier,Mid,0.9654386878417079,6.176091548585239,1,1,35,0.3743743743743744
2310,10,75,31.165137614678898,109,4.99,Quake,9.99,Action,Mid-tier,Mid,0.9654386878417079,6.176091548585239,1,1,35,0.4994994994994995
2320,5,40,20.0,2,7.99,Quake II,9.99,Action,Mid-tier,Mid,0.9537203271494116,6.176091548585239,1,1,13,0.7997997997997998
2320,6,75,25.0,13,7.49,Quake II,9.99,Action,Mid-tier,Mid,0.9537203271494116,6.176091548585239,1,1,13,0.7497497497497497
2320,7,66,29.6,10,5.99,Quake II,9.99,Action,Mid-tier,Mid,0.9537203271494116,6.176091548585239,1,1,13,0.5995995995995996
2320,8,75,28.571428571428573,7,4.99,Quake II,9.99,Action,Mid-tier,Mid,0.9537203271494116,6.176091548585239,1,1,13,0.4994994994994995
2320,9,75,32.0,6,3.74,Quake II,9.99,Action,Mid-tier,Mid,0.9537203271494116,6.176091548585239,1,1,13,0.3743743743743744
2320,10,75,31.1588785046729,107,4.99,Quake II,9.99,Action,Mid-tier,Mid,0.9537203271494116,6.176091548585239,1,1,13,0.4994994994994995
2360,5,40,20.0,2,3.99,Hexen: Beyond Heretic,4.99,Action,Mid-tier,Budget,0.8660477453580901,5.54406928518988,0,0,0,0.7995991983967936
2360,6,75,25.0,9,3.74,Hexen: Beyond Heretic,4.99,Action,Mid-tier,Budget,0.8660477453580901,5.54406928518988,0,0,0,0.749498997995992
2360,7,50,23.75,8,3.99,Hexen: Beyond Heretic,4.99,Action,Mid-tier,Budget,0.8660477453580901,5.54406928518988,0,0,0,0.7995991983967936
2360,8,75,33.333333333333336,6,3.74,Hexen: Beyond Heretic,4.99,Action,Mid-tier,Budget,0.8660477453580901,5.54406928518988,0,0,0,0.749498997995992
2360,9,75,32.0,6,3.74,Hexen: Beyond Heretic,4.99,Action,Mid-tier,Budget,0.8660477453580901,5.54406928518988,0,0,0,0.749498997995992
2360,10,75,34.77777777777778,36,3.74,Hexen: Beyond Heretic,4.99,Action,Mid-tier,Budget,0.8660477453580901,5.54406928518988,0,0,0,0.749498997995992
2400,6,75,70.5,2,5.890000000000001,The Ship: Murder Party,9.99,RPG,Mid-tier,Mid,0.8570948782535684,6.176091548585239,1,0,0,0.5895895895895896
2400,7,80,32.6,15,19.99,The Ship: Murder Party,9.99,RPG,Mid-tier,Mid,0.8570948782535684,6.176091548585239,1,0,0,1.0
2400,8,80,37.421052631578945,19,5.99,The Ship: Murder Party,9.99,RPG,Mid-tier,Mid,0.8570948782535684,6.176091548585239,1,0,0,0.5995995995995996
2400,9,90,35.45,20,7.49,The Ship: Murder Party,9.99,RPG,Mid-tier,Mid,0.8570948782535684,6.176091548585239,1,0,0,0.7497497497497497
2400,10,75,31.296296296296298,54,8.34,The Ship: Murder Party,9.99,RPG,Mid-tier,Mid,0.8570948782535684,6.176091548585239,1,0,0,0.8348348348348348
2420,6,75,47.0,3,6.79,The Ship: Single Player,9.99,RPG,Mid-tier,Mid,0.7082452431289641,5.54406928518988,0,0,0,0.6796796796796797
2420,7,80,24.45,20,9.99,The Ship: Single Player,9.99,RPG,Mid-tier,Mid,0.7082452431289641,5.54406928518988,0,0,0,1.0
2420,9,50,22.22222222222222,9,9.99,The Ship: Single Player,9.99,RPG,Mid-tier,Mid,0.7082452431289641,5.54406928518988,0,0,0,1.0
2420,10,75,29.15625,32,8.34,The Ship: Single Player,9.99,RPG,Mid-tier,Mid,0.7082452431289641,5.54406928518988,0,0,0,0.8348348348348348
2500,6,75,62.5,2,2.615,Shadowgrounds,6.99,Action,Mid-tier,Mid,0.8145612943372744,5.54406928518988,1,0,0,0.37410586552217456
2500,7,90,42.0,10,4.890000000000001,Shadowgrounds,6.99,Action,Mid-tier,Mid,0.8145612943372744,5.54406928518988,1,0,0,0.6995708154506438
2500,8,90,42.916666666666664,12,4.19,Shadowgrounds,6.99,Action,Mid-tier,Mid,0.8145612943372744,5.54406928518988,1,0,0,0.5994277539341918
2500,9,90,42.9375,16,4.015000000000001,Shadowgrounds,6.99,Action,Mid-tier,Mid,0.8145612943372744,5.54406928518988,1,0,0,0.5743919885550788
2500,10,90,41.851485148514854,202,4.365,Shadowgrounds,6.99,Action,Mid-tier,Mid,0.8145612943372744,5.54406928518988,1,0,0,0.6244635193133047
2590,5,75,37.5,2,3.115,Alpha Prime,4.99,Action,Mid-tier,Budget,0.5553346587143804,5.54406928518988,0,0,0,0.624248496993988
2590,6,90,34.6875,16,3.74,Alpha Prime,4.99,Action,Mid-tier,Budget,0.5553346587143804,5.54406928518988,0,0,0,0.749498997995992
2590,7,90,40.833333333333336,12,2.99,Alpha Prime,4.99,Action,Mid-tier,Budget,0.5553346587143804,5.54406928518988,0,0,0,0.5991983967935872
2590,8,80,40.0,10,2.99,Alpha Prime,4.99,Action,Mid-tier,Budget,0.5553346587143804,5.54406928518988,0,0,0,0.5991983967935872
2590,9,80,40.0,10,2.99,Alpha Prime,4.99,Action,Mid-tier,Budget,0.5553346587143804,5.54406928518988,0,0,0,0.5991983967935872
2590,10,80,40.0,132,2.99,Alpha Prime,4.99,Action,Mid-tier,Budget,0.5553346587143804,5.54406928518988,0,0,0,0.5991983967935872
2600,5,75,50.0,2,9.99,Vampire: The Masquerade - Bloodlines,19.99,Action,Mid-tier,Mid,0.9452191235059761,5.875061842450624,0,0,0,0.4997498749374688
2600,6,75,15.909090909090908,11,19.99,Vampire: The Masquerade - Bloodlines,19.99,Action,Mid-tier,Mid,0.9452191235059761,5.875061842450624,0,0,0,1.0
2600,7,75,32.142857142857146,14,14.99,Vampire: The Masquerade - Bloodlines,19.99,Action,Mid-tier,Mid,0.9452191235059761,5.875061842450624,0,0,0,0.7498749374687345
2600,8,76,35.92857142857143,14,12.39,Vampire: The Masquerade - Bloodlines,19.99,Action,Mid-tier,Mid,0.9452191235059761,5.875061842450624,0,0,0,0.6198099049524763
2600,9,75,32.5,10,14.989999999999998,Vampire: The Masquerade - Bloodlines,19.99,Action,Mid-tier,Mid,0.9452191235059761,5.875061842450624,0,0,0,0.7498749374687343
2600,10,75,26.07758620689655,116,17.49,Vampire: The Masquerade - Bloodlines,19.99,Action,Mid-tier,Mid,0.9452191235059761,5.875061842450624,0,0,0,0.8749374687343672
2620,6,50,20.833333333333332,6,14.99,Call of Duty® (2003),19.99,Action,Mid-tier,Mid,0.9461692205196536,5.875061842450624,1,0,0,0.7498749374687345
2620,7,50,23.68421052631579,19,14.99,Call of Duty® (2003),19.99,Action,Mid-tier,Mid,0.9461692205196536,5.875061842450624,1,0,0,0.7498749374687345
2620,8,51,26.6875,16,14.99,Call of Duty® (2003),19.99,Action,Mid-tier,Mid,0.9461692205196536,5.875061842450624,1,0,0,0.7498749374687345
2620,9,50,25.0,10,14.989999999999998,Call of Duty® (2003),19.99,Action,Mid-tier,Mid,0.9461692205196536,5.875061842450624,1,0,0,0.7498749374687343
2620,10,60,24.64963503649635,137,14.99,Call of Duty® (2003),19.99,Action,Mid-tier,Mid,0.9461692205196536,5.875061842450624,1,0,0,0.7498749374687345
2630,6,50,20.833333333333332,6,14.99,Call of Duty® 2,19.99,Action,Mid-tier,Mid,0.9363425925925926,6.875061321297627,1,0,0,0.7498749374687345
2630,7,50,23.68421052631579,19,14.99,Call of Duty® 2,19.99,Action,Mid-tier,Mid,0.9363425925925926,6.875061321297627,1,0,0,0.7498749374687345
2630,8,51,26.6875,16,14.99,Call of Duty® 2,19.99,Action,Mid-tier,Mid,0.9363425925925926,6.875061321297627,1,0,0,0.7498749374687345
2630,9,50,25.0,14,14.989999999999998,Call of Duty® 2,19.99,Action,Mid-tier,Mid,0.9363425925925926,6.875061321297627,1,0,0,0.7498749374687343
2630,10,60,17.638297872340427,141,14.99,Call of Duty® 2,19.99,Action,Mid-tier,Mid,0.9363425925925926,6.875061321297627,1,0,0,0.7498749374687345
2700,4,50,50.0,1,14.99,RollerCoaster Tycoon® 3: Platinum,19.99,Strategy,Mid-tier,Mid,0.918691409986608,5.875061842450624,0,0,0,0.7498749374687345
2700,5,80,37.22222222222222,18,9.99,RollerCoaster Tycoon® 3: Platinum,19.99,Strategy,Mid-tier,Mid,0.918691409986608,5.875061842450624,0,0,0,0.4997498749374688
2700,6,70,37.3,10,9.99,RollerCoaster Tycoon® 3: Platinum,19.99,Strategy,Mid-tier,Mid,0.918691409986608,5.875061842450624,0,0,0,0.4997498749374688
2700,7,75,34.09090909090909,11,9.99,RollerCoaster Tycoon® 3: Platinum,19.99,Strategy,Mid-tier,Mid,0.918691409986608,5.875061842450624,0,0,0,0.4997498749374688
2700,8,75,35.0,6,13.989999999999998,RollerCoaster Tycoon® 3: Platinum,19.99,Strategy,Mid-tier,Mid,0.918691409986608,5.875061842450624,0,0,0,0.6998499249624812
2700,9,75,34.5,10,13.989999999999998,RollerCoaster Tycoon® 3: Platinum,19.99,Strategy,Mid-tier,Mid,0.918691409986608,5.875061842450624,0,0,0,0.6998499249624812
2700,10,75,37.5,2,12.489999999999998,RollerCoaster Tycoon® 3: Platinum,19.99,Strategy,Mid-tier,Mid,0.918691409986608,5.875061842450624,0,0,0,0.6248124062031015
2800,6,75,58.333333333333336,3,2.49,X2: The Threat,4.99,Strategy,Mid-tier,Budget,0.8275862068965517,5.54406928518988,0,0,0,0.49899799599198397
2800,7,50,21.11111111111111,9,4.99,X2: The Threat,4.99,Strategy,Mid-tier,Budget,0.8275862068965517,5.54406928518988,0,0,0,1.0
2800,8,66,27.0,8,3.74,X2: The Threat,4.99,Strategy,Mid-tier,Budget,0.8275862068965517,5.54406928518988,0,0,0,0.749498997995992
2800,9,50,25.0,10,3.74,X2: The Threat,4.99,Strategy,Mid-tier,Budget,0.8275862068965517,5.54406928518988,0,0,0,0.749498997995992
2800,10,90,32.2043795620438,137,3.89,X2: The Threat,4.99,Strategy,Mid-tier,Budget,0.8275862068965517,5.54406928518988,0,0,0,0.779559118236473
2810,6,75,58.333333333333336,3,4.99,X3: Reunion,9.99,Strategy,Mid-tier,Mid,0.72,5.875061842450624,0,0,0,0.4994994994994995
2810,7,75,30.555555555555557,9,9.99,X3: Reunion,9.99,Strategy,Mid-tier,Mid,0.72,5.875061842450624,0,0,0,1.0
2810,8,66,27.0,8,7.49,X3: Reunion,9.99,Strategy,Mid-tier,Mid,0.72,5.875061842450624,0,0,0,0.7497497497497497
2810,9,50,25.0,10,7.49,X3: Reunion,9.99,Strategy,Mid-tier,Mid,0.72,5.875061842450624,0,0,0,0.7497497497497497
2810,10,90,31.823529411764707,136,8.89,X3: Reunion,9.99,Strategy,Mid-tier,Mid,0.72,5.875061842450624,0,0,0,0.8898898898898899
2820,4,75,47.166666666666664,6,7.99,X3: Terran Conflict,15.99,Strategy,Mid-tier,Mid,0.8540787623066104,5.875061842450624,0,1,33,0.4996873045653534
2820,5,66,27.0,8,11.99,X3: Terran Conflict,15.99,Strategy,Mid-tier,Mid,0.8540787623066104,5.875061842450624,0,1,33,0.7498436522826767
2820,6,75,26.77777777777778,9,15.99,X3: Terran Conflict,15.99,Strategy,Mid-tier,Mid,0.8540787623066104,5.875061842450624,0,1,33,1.0
2820,7,55,26.0,10,11.99,X3: Terran Conflict,15.99,Strategy,Mid-tier,Mid,0.8540787623066104,5.875061842450624,0,1,33,0.7498436522826767
2820,8,50,25.0,6,11.99,X3: Terran Conflict,15.99,Strategy,Mid-tier,Mid,0.8540787623066104,5.875061842450624,0,1,33,0.7498436522826767
2820,9,70,26.857142857142858,14,13.59,X3: Terran Conflict,15.99,Strategy,Mid-tier,Mid,0.8540787623066104,5.875061842450624,0,1,33,0.849906191369606
2820,10,90,32.9375,112,14.23,X3: Terran Conflict,15.99,Strategy,Mid-tier,Mid,0.8540787623066104,5.875061842450624,0,1,33,0.8899312070043778
2840,2,75,43.75,4,2.49,X: Beyond the Frontier,4.99,Strategy,Mid-tier,Budget,0.7493540051679587,5.54406928518988,0,0,0,0.49899799599198397
2840,3,50,23.75,8,3.99,X: Beyond the Frontier,4.99,Strategy,Mid-tier,Budget,0.7493540051679587,5.54406928518988,0,0,0,0.7995991983967936
2840,4,66,26.6,10,3.74,X: Beyond the Frontier,4.99,Strategy,Mid-tier,Budget,0.7493540051679587,5.54406928518988,0,0,0,0.749498997995992
2840,5,50,25.0,10,3.74,X: Beyond the Frontier,4.99,Strategy,Mid-tier,Budget,0.7493540051679587,5.54406928518988,0,0,0,0.749498997995992
2840,6,50,25.0,6,3.74,X: Beyond the Frontier,4.99,Strategy,Mid-tier,Budget,0.7493540051679587,5.54406928518988,0,0,0,0.749498997995992
2840,7,50,20.714285714285715,14,4.24,X: Beyond the Frontier,4.99,Strategy,Mid-tier,Budget,0.7493540051679587,5.54406928518988,0,0,0,0.8496993987975952
2840,8,50,23.214285714285715,14,4.365,X: Beyond the Frontier,4.99,Strategy,Mid-tier,Budget,0.7493540051679587,5.54406928518988,0,0,0,0.874749498997996
2840,9,80,33.46666666666667,15,3.89,X: Beyond the Frontier,4.99,Strategy,Mid-tier,Budget,0.7493540051679587,5.54406928518988,0,0,0,0.779559118236473
2840,10,90,36.80232558139535,86,3.74,X: Beyond the Frontier,4.99,Strategy,Mid-tier,Budget,0.7493540051679587,5.54406928518988,0,0,0,0.749498997995992
2870,0,50,27.666666666666668,6,33.49,X Rebirth,29.99,Simulation,Mid-tier,Mid,0.4372691202626898,5.875061842450624,0,1,69,1.0
2870,1,75,32.416666666666664,12,36.74,X Rebirth,29.99,Simulation,Mid-tier,Mid,0.4372691202626898,5.875061842450624,0,1,69,1.0
2870,2,75,19.736842105263158,19,29.99,X Rebirth,29.99,Simulation,Mid-tier,Mid,0.4372691202626898,5.875061842450624,0,1,69,1.0
2870,3,75,35.625,8,20.99,X Rebirth,29.99,Simulation,Mid-tier,Mid,0.4372691202626898,5.875061842450624,0,1,69,0.6998999666555519
2870,4,75,34.07142857142857,14,22.49,X Rebirth,29.99,Simulation,Mid-tier,Mid,0.4372691202626898,5.875061842450624,0,1,69,0.7499166388796266
2870,5,70,24.9375,16,26.689999999999998,X Rebirth,29.99,Simulation,Mid-tier,Mid,0.4372691202626898,5.875061842450624,0,1,69,0.8899633211070357
2870,6,70,28.75,16,25.49,X Rebirth,29.99,Simulation,Mid-tier,Mid,0.4372691202626898,5.875061842450624,0,1,69,0.8499499833277759
2870,7,70,27.22222222222222,18,25.49,X Rebirth,29.99,Simulation,Mid-tier,Mid,0.4372691202626898,5.875061842450624,0,1,69,0.8499499833277759
2870,8,75,31.25,12,22.49,X Rebirth,29.99,Simulation,Mid-tier,Mid,0.4372691202626898,5.875061842450624,0,1,69,0.7499166388796266
2870,9,80,30.0,14,25.49,X Rebirth,29.99,Simulation,Mid-tier,Mid,0.4372691202626898,5.875061842450624,0,1,69,0.8499499833277759
2870,10,80,38.421052631578945,38,20.99,X Rebirth,29.99,Simulation,Mid-tier,Mid,0.4372691202626898,5.875061842450624,0,1,69,0.6998999666555519
2990,5,65,65.0,1,3.49,FlatOut 2,9.99,Racing,Mid-tier,Mid,0.9598015817305442,5.875061842450624,1,1,37,0.34934934934934936
2990,6,75,37.5,6,6.24,FlatOut 2,9.99,Racing,Mid-tier,Mid,0.9598015817305442,5.875061842450624,1,1,37,0.6246246246246246
2990,7,75,39.705882352941174,17,2.5,FlatOut 2,9.99,Racing,Mid-tier,Mid,0.9598015817305442,5.875061842450624,1,1,37,0.2502502502502503
2990,8,80,38.4375,16,6.24,FlatOut 2,9.99,Racing,Mid-tier,Mid,0.9598015817305442,5.875061842450624,1,1,37,0.6246246246246246
2990,9,85,41.8421052631579,19,2.49,FlatOut 2,9.99,Racing,Mid-tier,Mid,0.9598015817305442,5.875061842450624,1,1,37,0.24924924924924927
2990,10,90,39.51282051282051,195,9.99,FlatOut 2,9.99,Racing,Mid-tier,Mid,0.9598015817305442,5.875061842450624,1,1,37,1.0
3020,5,75,36.666666666666664,3,6.49,Call of Juarez,9.99,Action,Mid-tier,Mid,0.8050400916380298,5.875061842450624,1,0,0,0.6496496496496497
3020,6,75,23.076923076923077,13,12.99,Call of Juarez,9.99,Action,Mid-tier,Mid,0.8050400916380298,5.875061842450624,1,0,0,1.0
3020,7,75,31.25,8,7.49,Call of Juarez,9.99,Action,Mid-tier,Mid,0.8050400916380298,5.875061842450624,1,0,0,0.7497497497497497
3020,8,75,27.5,10,7.49,Call of Juarez,9.99,Action,Mid-tier,Mid,0.8050400916380298,5.875061842450624,1,0,0,0.7497497497497497
3020,9,75,27.5,10,7.49,Call of Juarez,9.99,Action,Mid-tier,Mid,0.8050400916380298,5.875061842450624,1,0,0,0.7497497497497497
3020,10,90,38.51086956521739,184,7.49,Call of Juarez,9.99,Action,Mid-tier,Mid,0.8050400916380298,5.875061842450624,1,0,0,0.7497497497497497
3170,3,75,33.333333333333336,6,14.989999999999998,King's Bounty: Armored Princess,9.99,Strategy,Mid-tier,Mid,0.9120715350223547,5.54406928518988,0,0,0,1.0
3170,4,75,29.466666666666665,15,14.99,King's Bounty: Armored Princess,9.99,Strategy,Mid-tier,Mid,0.9120715350223547,5.54406928518988,0,0,0,1.0
3170,5,85,40.78947368421053,19,7.99,King's Bounty: Armored Princess,9.99,Strategy,Mid-tier,Mid,0.9120715350223547,5.54406928518988,0,0,0,0.7997997997997998
3170,6,75,35.57142857142857,14,6.69,King's Bounty: Armored Princess,9.99,Strategy,Mid-tier,Mid,0.9120715350223547,5.54406928518988,0,0,0,0.6696696696696697
3170,7,75,37.5,10,6.24,King's Bounty: Armored Princess,9.99,Strategy,Mid-tier,Mid,0.9120715350223547,5.54406928518988,0,0,0,0.6246246246246246
3170,8,75,37.5,12,6.24,King's Bounty: Armored Princess,9.99,Strategy,Mid-tier,Mid,0.9120715350223547,5.54406928518988,0,0,0,0.6246246246246246
3170,9,80,43.333333333333336,9,2.49,King's Bounty: Armored Princess,9.99,Strategy,Mid-tier,Mid,0.9120715350223547,5.54406928518988,0,0,0,0.24924924924924927
3170,10,85,38.855421686746986,83,9.99,King's Bounty: Armored Princess,9.99,Strategy,Mid-tier,Mid,0.9120715350223547,5.54406928518988,0,0,0,1.0
3320,6,50,25.0,2,7.49,Insaniquarium Deluxe,4.99,Casual,Mid-tier,Budget,0.9680786686838124,5.875061842450624,0,0,0,1.0
3320,7,60,23.636363636363637,11,4.99,Insaniquarium Deluxe,4.99,Casual,Mid-tier,Budget,0.9680786686838124,5.875061842450624,0,0,0,1.0
3320,8,50,25.0,6,3.74,Insaniquarium Deluxe,4.99,Casual,Mid-tier,Budget,0.9680786686838124,5.875061842450624,0,0,0,0.749498997995992
3320,9,75,31.25,4,3.74,Insaniquarium Deluxe,4.99,Casual,Mid-tier,Budget,0.9680786686838124,5.875061842450624,0,0,0,0.749498997995992
3320,10,80,36.95959595959596,99,3.04,Insaniquarium Deluxe,4.99,Casual,Mid-tier,Budget,0.9680786686838124,5.875061842450624,0,0,0,0.6092184368737474
3330,10,80,39.84375,32,3.115,Zuma Deluxe,4.99,Casual,Mid-tier,Budget,0.9555417379138815,5.875061842450624,0,0,0,0.624248496993988
3480,5,50,50.0,1,4.99,Peggle Deluxe,4.99,Casual,Mid-tier,Budget,0.9758350576411469,5.875061842450624,0,0,0,1.0
3480,6,50,21.428571428571427,7,9.99,Peggle Deluxe,4.99,Casual,Mid-tier,Budget,0.9758350576411469,5.875061842450624,0,0,0,1.0
3480,7,50,20.0,9,4.99,Peggle Deluxe,4.99,Casual,Mid-tier,Budget,0.9758350576411469,5.875061842450624,0,0,0,1.0
3480,8,50,25.0,4,3.74,Peggle Deluxe,4.99,Casual,Mid-tier,Budget,0.9758350576411469,5.875061842450624,0,0,0,0.749498997995992
3480,9,80,31.875,8,3.74,Peggle Deluxe,4.99,Casual,Mid-tier,Budget,0.9758350576411469,5.875061842450624,0,0,0,0.749498997995992
3480,10,80,37.07692307692308,91,3.04,Peggle Deluxe,4.99,Casual,Mid-tier,Budget,0.9758350576411469,5.875061842450624,0,0,0,0.6092184368737474
3540,4,50,25.0,2,7.49,Peggle™ Nights,4.99,Casual,Mid-tier,Budget,0.9657427592650265,5.54406928518988,0,0,0,1.0
3540,5,50,17.692307692307693,13,4.99,Peggle™ Nights,4.99,Casual,Mid-tier,Budget,0.9657427592650265,5.54406928518988,0,0,0,1.0
3540,6,50,25.0,6,3.74,Peggle™ Nights,4.99,Casual,Mid-tier,Budget,0.9657427592650265,5.54406928518988,0,0,0,0.749498997995992
3540,7,75,31.25,4,3.74,Peggle™ Nights,4.99,Casual,Mid-tier,Budget,0.9657427592650265,5.54406928518988,0,0,0,0.749498997995992
3540,8,75,29.166666666666668,6,3.74,Peggle™ Nights,4.99,Casual,Mid-tier,Budget,0.9657427592650265,5.54406928518988,0,0,0,0.749498997995992
3540,9,80,33.0,10,3.74,Peggle™ Nights,4.99,Casual,Mid-tier,Budget,0.9657427592650265,5.54406928518988,0,0,0,0.749498997995992
3540,10,80,37.51948051948052,77,3.04,Peggle™ Nights,4.99,Casual,Mid-tier,Budget,0.9657427592650265,5.54406928518988,0,0,0,0.6092184368737474
3590,3,75,62.5,2,3.74,Plants vs. Zombies GOTY Edition,4.99,Strategy,Mid-tier,Budget,0.9768667062784709,6.5440681684343955,0,0,21,0.749498997995992
3590,4,75,20.454545454545453,11,9.99,Plants vs. Zombies GOTY Edition,4.99,Strategy,Mid-tier,Budget,0.9768667062784709,6.5440681684343955,0,0,21,1.0
3590,5,50,22.22222222222222,9,4.99,Plants vs. Zombies GOTY Edition,4.99,Strategy,Mid-tier,Budget,0.9768667062784709,6.5440681684343955,0,0,21,1.0
3590,6,78,38.0,6,2.49,Plants vs. Zombies GOTY Edition,4.99,Strategy,Mid-tier,Budget,0.9768667062784709,6.5440681684343955,0,0,21,0.49899799599198397
3590,7,80,33.5,10,3.74,Plants vs. Zombies GOTY Edition,4.99,Strategy,Mid-tier,Budget,0.9768667062784709,6.5440681684343955,0,0,21,0.749498997995992
3590,8,80,31.666666666666668,12,3.74,Plants vs. Zombies GOTY Edition,4.99,Strategy,Mid-tier,Budget,0.9768667062784709,6.5440681684343955,0,0,21,0.749498997995992
3590,9,80,38.0,10,3.115,Plants vs. Zombies GOTY Edition,4.99,Strategy,Mid-tier,Budget,0.9768667062784709,6.5440681684343955,0,0,21,0.624248496993988
3590,10,80,31.20689655172414,58,4.74,Plants vs. Zombies GOTY Edition,4.99,Strategy,Mid-tier,Budget,0.9768667062784709,6.5440681684343955,0,0,21,0.9498997995991983
3620,10,80,39.84375,32,3.115,Zuma's Revenge!,4.99,Casual,Mid-tier,Budget,0.9488260084286574,5.54406928518988,0,0,14,0.624248496993988
3700,3,75,58.333333333333336,3,4.99,Sniper Elite,7.99,Action,Mid-tier,Mid,0.7580841235108193,5.875061842450624,0,0,0,0.6245306633291615
3700,4,75,31.666666666666668,15,4.99,Sniper Elite,7.99,Action,Mid-tier,Mid,0.7580841235108193,5.875061842450624,0,0,0,0.6245306633291615
3700,5,90,41.23076923076923,13,4.99,Sniper Elite,7.99,Action,Mid-tier,Mid,0.7580841235108193,5.875061842450624,0,0,0,0.6245306633291615
3700,6,90,39.285714285714285,14,6.49,Sniper Elite,7.99,Action,Mid-tier,Mid,0.7580841235108193,5.875061842450624,0,0,0,0.8122653316645807
3700,7,70,31.11111111111111,9,7.99,Sniper Elite,7.99,Action,Mid-tier,Mid,0.7580841235108193,5.875061842450624,0,0,0,1.0
3700,8,70,35.0,12,5.19,Sniper Elite,7.99,Action,Mid-tier,Mid,0.7580841235108193,5.875061842450624,0,0,0,0.6495619524405507
3700,9,75,37.083333333333336,12,5.19,Sniper Elite,7.99,Action,Mid-tier,Mid,0.7580841235108193,5.875061842450624,0,0,0,0.6495619524405507
3700,10,88,36.5125,80,5.59,Sniper Elite,7.99,Action,Mid-tier,Mid,0.7580841235108193,5.875061842450624,0,0,0,0.6996245306633291
3720,3,50,50.0,1,4.99,Evil Genius,9.99,Strategy,Mid-tier,Mid,0.9318435754189944,5.54406928518988,0,0,0,0.4994994994994995
3720,4,75,31.25,4,7.49,Evil Genius,9.99,Strategy,Mid-tier,Mid,0.9318435754189944,5.54406928518988,0,0,0,0.7497497497497497
3720,5,75,30.125,8,7.49,Evil Genius,9.99,Strategy,Mid-tier,Mid,0.9318435754189944,5.54406928518988,0,0,0,0.7497497497497497
3720,6,75,33.333333333333336,9,9.99,Evil Genius,9.99,Strategy,Mid-tier,Mid,0.9318435754189944,5.54406928518988,0,0,0,1.0
3720,7,75,37.5,6,6.24,Evil Genius,9.99,Strategy,Mid-tier,Mid,0.9318435754189944,5.54406928518988,0,0,0,0.6246246246246246
3720,8,75,37.5,12,6.24,Evil Genius,9.99,Strategy,Mid-tier,Mid,0.9318435754189944,5.54406928518988,0,0,0,0.6246246246246246
3720,9,75,37.5,10,6.24,Evil Genius,9.99,Strategy,Mid-tier,Mid,0.9318435754189944,5.54406928518988,0,0,0,0.6246246246246246
3720,10,90,40.14473684210526,76,6.69,Evil Genius,9.99,Strategy,Mid-tier,Mid,0.9318435754189944,5.54406928518988,0,0,0,0.6696696696696697
